,word,n_fix,first_fix_dur,first_pass_dur,total_fix_dur,mean_fix_dur,fix_prob,n_refix,reread_prob
20,ваня,0.17647058823529413,365.9583333333333,500.5208333333333,537.3137254901961,40.583333333333336,0.08823529411764706,0.08823529411764706,0.08823529411764706
21,раскрыл,0.8823529411764706,237.75257731958763,289.0618556701031,431.421568627451,298.3186274509804,0.7352941176470589,0.14705882352941177,0.14705882352941177
22,было,0.7254901960784313,230.9655172413793,247.2183908045977,252.69607843137254,191.25,0.6764705882352942,0.049019607843137254,0.049019607843137254
23,рот,0.5098039215686274,180.22413793103448,186.05172413793105,120.48039215686275,103.20098039215686,0.5,0.00980392156862745,0.00980392156862745
24,но,0.29411764705882354,219.74285714285713,224.22857142857143,87.50980392156863,74.22549019607843,0.28431372549019607,0.00980392156862745,0.00980392156862745
25,понял,0.8431372549019608,206.289156626506,231.0,205.26470588235293,166.62254901960785,0.7254901960784313,0.11764705882352941,0.11764705882352941
26,что,0.37254901960784315,192.38636363636363,200.25,96.33333333333333,77.61274509803921,0.35294117647058826,0.0196078431372549,0.0196078431372549
27,не,0.4803921568627451,194.32075471698113,199.71698113207546,113.49019607843137,96.69117647058823,0.46078431372549017,0.0196078431372549,0.0196078431372549
28,так,0.6764705882352942,186.47222222222223,187.77777777777777,138.35294117647058,128.33333333333334,0.6666666666666666,0.00980392156862745,0.00980392156862745
29,и,0.058823529411764705,165.5,165.5,11.254901960784315,11.254901960784315,0.058823529411764705,0.0,0.0
30,промолчал<eos>,1.392156862745098,255.66666666666666,398.0625,411.8627450980392,288.77450980392155,0.9411764705882353,0.45098039215686275,0.45098039215686275
31,сделав,0.4019607843137255,357.7578947368421,618.1684210526316,672.6274509803922,119.46078431372548,0.21568627450980393,0.18627450980392157,0.18627450980392157
32,мне,0.5098039215686274,197.17567567567568,204.24324324324326,211.88235294117646,143.4313725490196,0.5,0.00980392156862745,0.00980392156862745
33,знак,0.7549019607843137,209.35955056179776,231.56179775280899,300.52941176470586,231.13725490196077,0.7058823529411765,0.049019607843137254,0.049019607843137254
34,помолчать,1.1176470588235294,208.1237113402062,264.7628865979381,369.2549019607843,292.5686274509804,0.8921568627450981,0.22549019607843138,0.22549019607843138
35,он,0.23529411764705882,208.41176470588235,219.2058823529412,73.06862745098039,48.15686274509804,0.23529411764705882,0.0,0.0
36,приложил,1.2352941176470589,211.4255319148936,313.70212765957444,399.2450980392157,275.27450980392155,0.8823529411764706,0.35294117647058826,0.35294117647058826
37,ухо,0.6666666666666666,231.55128205128204,256.5,208.54901960784315,162.57843137254903,0.6372549019607843,0.029411764705882353,0.029411764705882353
38,к,0.28431372549019607,211.90625,211.90625,73.67647058823529,66.55882352941177,0.28431372549019607,0.0,0.0
39,двери<eos>,0.8137254901960784,234.22222222222223,267.8888888888889,214.85294117647058,184.7549019607843,0.7058823529411765,0.10784313725490197,0.10784313725490197
40,я,0.0,379.37735849056605,446.79245283018867,242.36,0.0,0.0,0.0,0.0
41,сделала,0.91,289.0210526315789,449.09473684210525,589.07,251.62,0.6,0.31,0.31
42,шаг,0.55,182.8961038961039,189.96103896103895,193.86,131.24,0.52,0.03,0.03
43,навстречу,1.17,203.88541666666666,254.32291666666666,323.44,254.62,0.91,0.26,0.26
44,приехала,1.22,237.1340206185567,308.41237113402065,412.68,306.675,0.92,0.3,0.3
45,к,0.24,172.93548387096774,172.93548387096774,55.01,44.94,0.24,0.0,0.0
46,ней,0.73,190.1375,192.4125,181.24,162.335,0.71,0.02,0.02
47,попросив,1.12,244.82978723404256,292.01063829787233,417.19,356.8,0.91,0.21,0.21
48,выслушать,1.21,235.0842105263158,296.85263157894735,406.19,331.295,0.95,0.26,0.26
49,меня<eos>,0.7,246.13846153846154,266.6923076923077,180.63,168.575,0.65,0.05,0.05
50,дорога,0.5098039215686274,329.7156862745098,562.6176470588235,778.4803921568628,138.79901960784315,0.27450980392156865,0.23529411764705882,0.23529411764705882
51,ведет,0.8235294117647058,193.1881188118812,209.47524752475246,423.3235294117647,315.11764705882354,0.7647058823529411,0.058823529411764705,0.058823529411764705
52,в,0.19607843137254902,208.6578947368421,208.6578947368421,96.92156862745098,54.990196078431374,0.19607843137254902,0.0,0.0
53,глухой,0.9313725490196079,220.31182795698925,238.27956989247312,282.51960784313724,242.6813725490196,0.8529411764705882,0.0784313725490196,0.0784313725490196
54,лес,0.5588235294117647,164.9016393442623,164.9016393442623,102.06862745098039,96.47058823529412,0.5588235294117647,0.0,0.0
55,петляя,1.0980392156862746,247.1443298969072,308.2680412371134,393.7549019607843,298.9901960784314,0.8725490196078431,0.22549019607843138,0.22549019607843138
56,по,0.19607843137254902,188.03703703703704,206.11111111111111,62.294117647058826,44.26470588235294,0.18627450980392157,0.00980392156862745,0.00980392156862745
57,склонам<eos>,1.2156862745098038,261.494623655914,342.741935483871,384.7352941176471,305.828431372549,0.9117647058823529,0.30392156862745096,0.30392156862745096
58,не,0.0,369.75324675324674,419.94805194805195,345.0686274509804,0.0,0.0,0.0,0.0
59,поручайте,1.0392156862745099,248.59595959595958,427.83838383838383,871.5196078431372,531.7401960784314,0.7647058823529411,0.27450980392156865,0.27450980392156865
60,мужу,0.7352941176470589,198.22727272727272,208.27272727272728,319.4313725490196,257.97549019607845,0.696078431372549,0.0392156862745098,0.0392156862745098
61,ухаживать,1.0980392156862746,214.36082474226805,255.43298969072166,427.3235294117647,341.9313725490196,0.8823529411764706,0.21568627450980393,0.21568627450980393
62,за,0.23529411764705882,170.8913043478261,170.8913043478261,98.58823529411765,62.588235294117645,0.23529411764705882,0.0,0.0
63,рыбками,0.9215686274509803,223.06896551724137,251.95402298850576,285.3529411764706,243.61764705882354,0.803921568627451,0.11764705882352941,0.11764705882352941
64,в,0.058823529411764705,185.25,185.25,14.529411764705882,9.931372549019608,0.058823529411764705,0.0,0.0
65,аквариуме,1.107843137254902,226.18279569892474,262.7741935483871,277.1470588235294,236.52941176470588,0.9117647058823529,0.19607843137254902,0.19607843137254902
66,он,0.10784313725490197,165.05555555555554,165.05555555555554,31.186274509803923,17.725490196078432,0.10784313725490197,0.0,0.0
67,обязательно,1.2941176470588236,209.17021276595744,283.93617021276594,331.4901960784314,253.2549019607843,0.9215686274509803,0.37254901960784315,0.37254901960784315
68,забудет<eos>,1.088235294117647,257.55056179775283,320.6292134831461,312.72549019607845,251.22058823529412,0.8725490196078431,0.21568627450980393,0.21568627450980393
69,выходя,0.47058823529411764,373.85,594.84,619.3921568627451,86.75,0.24509803921568626,0.22549019607843138,0.22549019607843138
70,замуж,0.8529411764705882,183.39583333333334,188.39583333333334,224.77450980392157,188.9607843137255,0.8235294117647058,0.029411764705882353,0.029411764705882353
71,ты,0.30392156862745096,177.2,177.2,69.40196078431373,63.40196078431372,0.30392156862745096,0.0,0.0
72,надеялась,1.2156862745098038,203.54255319148936,302.90425531914894,374.01960784313724,258.4950980392157,0.8627450980392157,0.35294117647058826,0.35294117647058826
73,обрести,1.0098039215686274,220.8404255319149,248.90425531914894,286.7352941176471,239.4264705882353,0.8627450980392157,0.14705882352941177,0.14705882352941177
74,спокойствие,1.1862745098039216,208.39175257731958,255.46391752577318,305.1764705882353,248.83823529411765,0.9215686274509803,0.2647058823529412,0.2647058823529412
75,уютный,0.9411764705882353,253.06521739130434,300.2173913043478,315.0980392156863,241.4558823529412,0.7941176470588235,0.14705882352941177,0.14705882352941177
76,дом,0.5490196078431373,188.26666666666668,191.63333333333333,125.82352941176471,111.34313725490196,0.5392156862745098,0.00980392156862745,0.00980392156862745
77,крепкую,1.107843137254902,265.89473684210526,327.5684210526316,386.30392156862746,309.20588235294116,0.9019607843137255,0.20588235294117646,0.20588235294117646
78,семью<eos>,0.7745098039215687,225.3835616438356,244.8082191780822,194.16666666666666,181.02450980392157,0.7156862745098039,0.058823529411764705,0.058823529411764705
79,и,0.0,378.38461538461536,399.11538461538464,209.04901960784315,0.0,0.0,0.0,0.0
80,не,0.0392156862745098,322.012987012987,360.46753246753246,324.54901960784315,13.803921568627452,0.0392156862745098,0.0,0.0
81,надо,0.696078431372549,187.0340909090909,200.8181818181818,261.9019607843137,198.7058823529412,0.6470588235294118,0.049019607843137254,0.049019607843137254
82,ставить,0.8529411764705882,211.3846153846154,234.0989010989011,371.6470588235294,287.97549019607845,0.7843137254901961,0.06862745098039216,0.06862745098039216
83,это,0.5686274509803921,225.86486486486487,241.74324324324326,258.3627450980392,190.24019607843138,0.5294117647058824,0.0392156862745098,0.0392156862745098
84,целью,0.7941176470588235,214.96470588235294,230.2,282.9901960784314,234.35294117647058,0.7352941176470589,0.058823529411764705,0.058823529411764705
85,всей,0.7352941176470589,234.46753246753246,266.4155844155844,303.69607843137254,233.16176470588235,0.6372549019607843,0.09803921568627451,0.09803921568627451
86,своей,0.9313725490196079,216.80232558139534,248.5,282.7843137254902,238.77450980392157,0.8137254901960784,0.11764705882352941,0.11764705882352941
87,жизни<eos>,0.5490196078431373,208.4468085106383,240.14893617021278,117.58823529411765,97.82843137254902,0.46078431372549017,0.08823529411764706,0.08823529411764706
88,у,0.0,382.1372549019608,438.4117647058824,221.92156862745097,0.0,0.0,0.0,0.0
89,нас,0.3333333333333333,350.04938271604937,398.61728395061726,403.421568627451,102.1029411764706,0.2549019607843137,0.0784313725490196,0.0784313725490196
90,в,0.24509803921568626,191.30232558139534,191.30232558139534,94.5,51.13725490196079,0.24509803921568626,0.0,0.0
91,волгограде,1.1862745098039216,215.06060606060606,336.04040404040404,535.8725490196078,353.79901960784315,0.8823529411764706,0.30392156862745096,0.30392156862745096
92,многие,1.0490196078431373,212.13684210526316,239.70526315789473,278.61764705882354,234.44607843137254,0.8921568627450981,0.1568627450980392,0.1568627450980392
93,придерживаются,1.4019607843137254,220.82,348.59,434.65686274509807,282.6127450980392,0.9509803921568627,0.45098039215686275,0.45098039215686275
94,иной,0.6568627450980392,250.35443037974684,260.72151898734177,250.6764705882353,193.7107843137255,0.6078431372549019,0.049019607843137254,0.049019607843137254
95,точки,0.9313725490196079,223.3793103448276,247.42528735632183,252.7941176470588,222.49019607843138,0.8235294117647058,0.10784313725490197,0.10784313725490197
96,зрения<eos>,0.7254901960784313,189.71014492753622,219.4927536231884,175.5,158.39705882352942,0.6764705882352942,0.049019607843137254,0.049019607843137254
97,очень,0.3333333333333333,371.1770833333333,572.2708333333334,676.1274509803922,89.86274509803921,0.17647058823529413,0.1568627450980392,0.1568627450980392
98,тогда,0.8823529411764706,209.71,242.25,461.7156862745098,336.9852941176471,0.7745098039215687,0.10784313725490197,0.10784313725490197
99,злые,0.8235294117647058,205.16666666666666,222.86666666666667,317.1372549019608,233.3578431372549,0.7156862745098039,0.10784313725490197,0.10784313725490197
100,попадались,1.4019607843137254,227.74747474747474,329.6161616161616,592.6274509803922,446.4901960784314,0.9705882352941176,0.43137254901960786,0.43137254901960786
101,люди<eos>,0.7156862745098039,216.45070422535213,220.29577464788733,208.69607843137254,205.87745098039215,0.696078431372549,0.0196078431372549,0.0196078431372549
102,на,0.0,368.9382716049383,439.91358024691357,424.87,0.0,0.0,0.0,0.0
103,привале,0.85,243.58163265306123,355.6530612244898,855.24,510.5,0.67,0.18,0.18
104,у,0.21,190.24,197.84,137.56,55.615,0.2,0.01,0.01
105,озера,0.87,214.8111111111111,256.4555555555556,478.8,367.095,0.76,0.11,0.11
106,юный,0.82,216.60227272727272,232.75,344.48,275.825,0.76,0.06,0.06
107,турист,0.85,196.42045454545453,205.82954545454547,335.42,296.94,0.8,0.05,0.05
108,вручил,1.0,233.0215053763441,255.55913978494624,440.91,378.765,0.87,0.13,0.13
109,товарищам,1.14,217.94791666666666,269.84375,397.18,335.935,0.94,0.2,0.2
110,ведро,0.92,235.1685393258427,268.07865168539325,305.49,250.955,0.8,0.12,0.12
111,и,0.16,173.9375,185.0,29.6,27.325,0.15,0.01,0.01
112,кувшин<eos>,1.08,269.7931034482759,335.5402298850575,329.43,261.35,0.87,0.21,0.21
113,наживка,0.6274509803921569,343.42424242424244,667.6363636363636,769.7941176470588,179.13235294117646,0.3431372549019608,0.28431372549019607,0.28431372549019607
114,на,0.3333333333333333,185.22,190.56,110.12745098039215,69.75980392156863,0.3137254901960784,0.0196078431372549,0.0196078431372549
115,которую,0.9019607843137255,172.63736263736263,191.04395604395606,283.8137254901961,239.76960784313727,0.8333333333333334,0.06862745098039216,0.06862745098039216
116,он,0.2549019607843137,221.5142857142857,229.45714285714286,86.02941176470588,65.88235294117646,0.2549019607843137,0.0,0.0
117,ловил,0.9607843137254902,234.57608695652175,255.04347826086956,271.94117647058823,229.77450980392157,0.8431372549019608,0.11764705882352941,0.11764705882352941
118,рыбу,0.5196078431372549,167.60344827586206,169.51724137931035,104.52941176470588,93.75490196078431,0.5098039215686274,0.00980392156862745,0.00980392156862745
119,быстро,0.8725490196078431,197.2391304347826,213.90217391304347,233.38235294117646,194.1764705882353,0.803921568627451,0.06862745098039216,0.06862745098039216
120,закончилась<eos>,1.3627450980392157,230.68041237113403,376.340206185567,416.9019607843137,289.5735294117647,0.9509803921568627,0.4117647058823529,0.4117647058823529
121,мне,0.0196078431372549,352.7816091954023,474.8390804597701,419.30392156862746,3.799019607843137,0.00980392156862745,0.00980392156862745,0.00980392156862745
122,было,0.6176470588235294,235.84615384615384,274.2564102564103,278.44117647058823,175.52941176470588,0.5490196078431373,0.06862745098039216,0.06862745098039216
123,лень,0.7254901960784313,196.35714285714286,207.92857142857142,224.47058823529412,161.5,0.6862745098039216,0.0392156862745098,0.0392156862745098
124,идти,0.7254901960784313,192.65822784810126,204.0126582278481,193.19607843137254,169.02941176470588,0.696078431372549,0.029411764705882353,0.029411764705882353
125,на,0.28431372549019607,182.125,195.03125,71.23529411764706,59.59313725490196,0.2647058823529412,0.0196078431372549,0.0196078431372549
126,стоянку,1.0588235294117647,227.95505617977528,281.12359550561797,280.3137254901961,223.7156862745098,0.8333333333333334,0.22549019607843138,0.22549019607843138
127,и,0.09803921568627451,148.66666666666666,148.66666666666666,18.69607843137255,15.401960784313726,0.09803921568627451,0.0,0.0
128,сметать,1.1176470588235294,247.55913978494624,332.80645161290323,409.0980392156863,301.90686274509807,0.8627450980392157,0.2549019607843137,0.2549019607843137
129,снег,0.8431372549019608,250.71764705882353,270.98823529411766,297.97058823529414,256.03921568627453,0.7450980392156863,0.09803921568627451,0.09803921568627451
130,с,0.17647058823529413,191.91666666666666,191.91666666666666,47.81372549019608,37.35294117647059,0.17647058823529413,0.0,0.0
131,машины<eos>,0.8725490196078431,232.80519480519482,268.6363636363636,250.02941176470588,217.86274509803923,0.7549019607843137,0.11764705882352941,0.11764705882352941
132,город,0.22549019607843138,387.9387755102041,610.1326530612245,741.8333333333334,65.1078431372549,0.11764705882352941,0.10784313725490197,0.10784313725490197
133,раскинувшийся,1.2156862745098038,190.57843137254903,303.61764705882354,768.3921568627451,606.1715686274509,0.9313725490196079,0.28431372549019607,0.28431372549019607
134,вдоль,0.9607843137254902,216.12087912087912,245.03296703296704,251.84313725490196,210.2107843137255,0.8333333333333334,0.12745098039215685,0.12745098039215685
135,реки,0.6568627450980392,178.2,184.55384615384617,122.98039215686275,113.56372549019608,0.6176470588235294,0.0392156862745098,0.0392156862745098
136,состоял,1.0490196078431373,221.48387096774192,262.61290322580646,290.5098039215686,229.0343137254902,0.8431372549019608,0.20588235294117646,0.20588235294117646
137,из,0.23529411764705882,196.92307692307693,196.92307692307693,56.588235294117645,51.77450980392157,0.23529411764705882,0.0,0.0
138,двух,0.8431372549019608,233.21951219512195,243.8170731707317,223.05882352941177,210.1078431372549,0.7941176470588235,0.049019607843137254,0.049019607843137254
139,частей<eos>,0.8725490196078431,220.1139240506329,261.8481012658228,227.68627450980392,197.55392156862746,0.7745098039215687,0.09803921568627451,0.09803921568627451
140,в,0.0,358.8958333333333,384.5416666666667,216.36274509803923,0.0,0.0,0.0,0.0
141,каждом,0.6764705882352942,259.8673469387755,362.4795918367347,709.6764705882352,288.3970588235294,0.4803921568627451,0.19607843137254902,0.19607843137254902
142,углу,0.6862745098039216,185.53846153846155,200.78021978021977,321.30392156862746,221.61764705882354,0.6568627450980392,0.029411764705882353,0.029411764705882353
143,комнаты,0.8823529411764706,185.2325581395349,208.48837209302326,249.83333333333334,207.9264705882353,0.7843137254901961,0.09803921568627451,0.09803921568627451
144,сидели,0.9117647058823529,215.82978723404256,234.56382978723406,262.5882352941176,211.38725490196077,0.8235294117647058,0.08823529411764706,0.08823529411764706
145,по,0.2647058823529412,231.475,231.475,108.55882352941177,78.40196078431373,0.2647058823529412,0.0,0.0
146,две,0.8627450980392157,232.0705882352941,246.2235294117647,235.00980392156862,208.75,0.7843137254901961,0.0784313725490196,0.0784313725490196
147,кошки<eos>,0.6764705882352942,220.76923076923077,237.15384615384616,162.61764705882354,151.0343137254902,0.6372549019607843,0.0392156862745098,0.0392156862745098
148,здесь,0.3235294117647059,365.63366336633663,549.2970297029703,634.2941176470588,97.11764705882354,0.18627450980392157,0.13725490196078433,0.13725490196078433
149,потребуется,1.0980392156862746,206.659793814433,273.2371134020619,549.6764705882352,425.8529411764706,0.8725490196078431,0.22549019607843138,0.22549019607843138
150,врач,0.7450980392156863,202.5487804878049,207.03658536585365,200.54901960784315,172.0441176470588,0.7058823529411765,0.0392156862745098,0.0392156862745098
151,который,0.8627450980392157,178.76136363636363,198.3068181818182,258.69607843137254,221.77450980392157,0.7843137254901961,0.0784313725490196,0.0784313725490196
152,будет,0.6764705882352942,213.48101265822785,215.13924050632912,218.12745098039215,189.8578431372549,0.6666666666666666,0.00980392156862745,0.00980392156862745
153,лечить,0.8725490196078431,218.40697674418604,230.53488372093022,263.4313725490196,239.48039215686273,0.7941176470588235,0.0784313725490196,0.0784313725490196
154,заболевших,1.2352941176470589,233.8659793814433,297.10309278350513,426.9313725490196,337.4264705882353,0.9313725490196079,0.30392156862745096,0.30392156862745096
155,в,0.06862745098039216,203.11111111111111,203.11111111111111,40.92156862745098,10.098039215686274,0.06862745098039216,0.0,0.0
156,экспедиции<eos>,1.4509803921568627,267.34343434343435,417.949494949495,558.4117647058823,387.97058823529414,0.9705882352941176,0.4803921568627451,0.4803921568627451
157,у,0.0,358.6041666666667,393.8125,189.2156862745098,0.0,0.0,0.0,0.0
158,моего,0.7254901960784313,294.7741935483871,417.8494623655914,463.6764705882353,182.73039215686273,0.5098039215686274,0.21568627450980393,0.21568627450980393
159,отца,0.6372549019607843,191.02409638554218,195.10843373493975,197.11764705882354,144.9950980392157,0.6176470588235294,0.0196078431372549,0.0196078431372549
160,был,0.5098039215686274,178.640625,182.875,137.66666666666666,105.86764705882354,0.5,0.00980392156862745,0.00980392156862745
161,счет,0.7156862745098039,212.2125,232.55,223.7843137254902,182.11764705882354,0.6470588235294118,0.06862745098039216,0.06862745098039216
162,в,0.27450980392156865,178.7941176470588,178.7941176470588,63.22549019607843,52.166666666666664,0.27450980392156865,0.0,0.0
163,швейцарском,1.1372549019607843,203.3578947368421,250.02105263157895,300.15686274509807,233.19117647058823,0.9019607843137255,0.23529411764705882,0.23529411764705882
164,банке,0.7352941176470589,183.92,185.28,149.73529411764707,145.76470588235293,0.7254901960784313,0.00980392156862745,0.00980392156862745
165,он,0.1568627450980392,200.58064516129033,200.58064516129033,76.26470588235294,39.23529411764706,0.1568627450980392,0.0,0.0
166,был,0.6078431372549019,220.59493670886076,229.20253164556962,224.2549019607843,171.2549019607843,0.5784313725490197,0.029411764705882353,0.029411764705882353
167,лесоторговец<eos>,1.5392156862745099,249.4591836734694,660.265306122449,897.0294117647059,571.4166666666666,0.9607843137254902,0.5784313725490197,0.5784313725490197
168,количество,0.8217821782178217,341.88775510204084,663.0510204081633,926.4851485148515,245.72277227722773,0.42574257425742573,0.39603960396039606,0.39603960396039606
169,денег,0.8613861386138614,194.78125,208.8125,430.66336633663366,347.7524752475247,0.7821782178217822,0.07920792079207921,0.07920792079207921
170,в,0.09900990099009901,176.6,180.88571428571427,73.23762376237623,25.376237623762375,0.09900990099009901,0.0,0.0
171,обороте,1.0297029702970297,220.22916666666666,276.7916666666667,455.65346534653463,351.85643564356434,0.8613861386138614,0.16831683168316833,0.16831683168316833
172,выросло,1.0792079207920793,226.8659793814433,259.96907216494844,407.94059405940595,341.55940594059405,0.8910891089108911,0.18811881188118812,0.18811881188118812
173,благодаря,1.1287128712871286,213.97979797979798,244.8989898989899,383.08910891089107,327.96534653465346,0.9504950495049505,0.1782178217821782,0.1782178217821782
174,союзу,0.8415841584158416,219.01162790697674,242.25581395348837,304.94059405940595,249.03465346534654,0.7425742574257426,0.09900990099009901,0.09900990099009901
175,с,0.15841584158415842,183.0,183.0,34.42574257425743,30.623762376237625,0.15841584158415842,0.0,0.0
176,американским,1.297029702970297,219.44897959183675,314.3673469387755,437.8811881188119,331.3514851485148,0.9702970297029703,0.32673267326732675,0.32673267326732675
177,банком<eos>,1.0495049504950495,262.5824175824176,302.35164835164835,322.53465346534654,275.63366336633663,0.900990099009901,0.1485148514851485,0.1485148514851485
178,возможности,0.9405940594059405,333.47474747474746,737.3737373737374,1126.049504950495,319.2524752475247,0.504950495049505,0.43564356435643564,0.43564356435643564
179,этих,0.6732673267326733,197.86363636363637,207.3068181818182,360.8910891089109,251.53960396039605,0.6237623762376238,0.04950495049504951,0.04950495049504951
180,перемен,0.9306930693069307,213.19101123595505,231.74157303370785,356.1485148514852,307.4009900990099,0.8415841584158416,0.0891089108910891,0.0891089108910891
181,будут,0.7722772277227723,203.15555555555557,215.11111111111111,323.0,258.3217821782178,0.7128712871287128,0.0594059405940594,0.0594059405940594
182,обсуждаться,1.2079207920792079,222.8842105263158,289.46315789473687,480.71287128712873,380.1485148514852,0.8910891089108911,0.31683168316831684,0.31683168316831684
183,в,0.07920792079207921,167.1764705882353,167.1764705882353,30.831683168316832,16.217821782178216,0.07920792079207921,0.0,0.0
184,париже,1.0198019801980198,228.86813186813185,253.41758241758242,262.44554455445547,224.08415841584159,0.8712871287128713,0.1485148514851485,0.1485148514851485
185,летом,0.8118811881188119,228.76470588235293,236.48235294117646,249.22772277227722,227.24752475247524,0.7722772277227723,0.039603960396039604,0.039603960396039604
186,будущего,1.1287128712871286,232.81521739130434,288.4673913043478,338.61386138613864,275.76237623762376,0.900990099009901,0.22772277227722773,0.22772277227722773
187,года<eos>,0.7227722772277227,230.54545454545453,267.07575757575756,179.64356435643563,157.79207920792078,0.6534653465346535,0.06930693069306931,0.06930693069306931
188,применение,0.9901960784313726,290.6732673267327,700.039603960396,883.0980392156863,257.19607843137254,0.5294117647058824,0.46078431372549017,0.46078431372549017
189,микросхемы,1.2450980392156863,202.83,318.23,563.2352941176471,364.79411764705884,0.8823529411764706,0.3627450980392157,0.3627450980392157
190,даст,0.7058823529411765,212.17073170731706,217.5731707317073,217.94117647058823,186.2058823529412,0.6764705882352942,0.029411764705882353,0.029411764705882353
191,возможность,1.1568627450980393,214.1122448979592,249.46938775510205,332.98039215686276,264.84313725490193,0.9215686274509803,0.23529411764705882,0.23529411764705882
192,уменьшить,1.1666666666666667,228.2929292929293,272.80808080808083,341.421568627451,260.46078431372547,0.9411764705882353,0.22549019607843138,0.22549019607843138
193,вес,0.43137254901960786,231.66666666666666,235.5909090909091,182.09803921568627,116.01470588235294,0.4117647058823529,0.0196078431372549,0.0196078431372549
194,бытовой,1.2156862745098038,229.0,298.7142857142857,435.4313725490196,310.7598039215686,0.9117647058823529,0.30392156862745096,0.30392156862745096
195,электроники<eos>,1.303921568627451,248.44210526315788,408.4,467.70588235294116,329.8382352941176,0.9313725490196079,0.37254901960784315,0.37254901960784315
196,однако,0.5294117647058824,332.71875,577.4166666666666,639.6176470588235,103.18137254901961,0.27450980392156865,0.2549019607843137,0.2549019607843137
197,здесь,0.7843137254901961,192.30851063829786,225.12765957446808,312.921568627451,203.5686274509804,0.7058823529411765,0.0784313725490196,0.0784313725490196
198,есть,0.6764705882352942,216.98863636363637,226.42045454545453,270.30392156862746,203.62745098039215,0.6372549019607843,0.0392156862745098,0.0392156862745098
199,и,0.18627450980392157,196.96666666666667,196.96666666666667,75.27450980392157,42.431372549019606,0.18627450980392157,0.0,0.0
200,свои,0.7058823529411765,209.27848101265823,219.37974683544303,220.22549019607843,193.12745098039215,0.6862745098039216,0.0196078431372549,0.0196078431372549
201,актуальные,0.9215686274509803,194.5,219.45454545454547,263.65686274509807,227.51470588235293,0.8137254901960784,0.10784313725490197,0.10784313725490197
202,проблемы<eos>,1.0490196078431373,241.8804347826087,290.35869565217394,326.80392156862746,281.70098039215685,0.9019607843137255,0.14705882352941177,0.14705882352941177
203,если,0.13861386138613863,349.8085106382979,477.6276595744681,467.9207920792079,23.321782178217823,0.06930693069306931,0.06930693069306931,0.06930693069306931
204,мы,0.37623762376237624,189.23636363636365,202.4181818181818,158.43564356435644,93.57425742574257,0.3564356435643564,0.019801980198019802,0.019801980198019802
