entirely                            1  1 4   1  37   0   8   8   0   0   0    37       9   
ignoring                            1  1 4   2  38   9   8   8   0   0   0    38       1   
the                                 1  1 4   3  39  18   3   3   0   0   0    39    3511   
human                               1  1 4   4  40  22   5   5   0   0   0    40      25   
beings                              1  1 4   5  41  28   6   6   0   0   0    41       4   
edging                              1  1 4   6  42  35   6   6   0   0   0    42       1   
awkwardly                           1  1 4   7  43  42   9   9   0   0   0    43       1   
round                               1  1 4   8  44  52   5   5   0   0   0    44      11   
them.                               1  1 4   9  45  58   5   4   1   0   1    45      80   
Our                                 1  1 4  10  46  64   3   3   0   0   0    46      84   
party                               1  1 4  11  47  68   5   5   0   0   0    47      22   
then                                1  1 4  12  48  74   4   4   0   0   0    48      71   
had                                 1  1 5   1  49   0   3   3   0   0   0    49     130   
to                                  1  1 5   2  50   4   2   2   0   0   0    50    1597   
step                                1  1 5   3  51   7   4   4   0   0   0    51       5   
gingerly                            1  1 5   4  52  12   8   8   0   0   0    52       1   
over                                1  1 5   5  53  21   4   4   0   0   0    53      76   
hundreds                            1  1 5   6  54  26   8   8   0   0   0    54       6   
of                                  1  1 5   7  55  35   2   2   0   0   0    55    1757   
marine                              1  1 5   8  56  38   6   6   0   0   0    56       3   
iguanas                             1  1 5   9  57  45   7   7   0   0   0    57       2   
basking                             1  1 5  10  58  53   7   7   0   0   0    58       2   
on                                  1  1 5  11  59  61   2   2   0   0   0    59     417   
the                                 1  1 5  12  60  64   3   3   0   0   0    60    3511   
rocks,                              1  1 5  13  61  68   6   5   2   0   1    61       1   
strange                             1  2 1   1   1   0   7   7   0   0   0    62       8   
creatures                           1  2 1   2   2   8   9   9   0   0   0    63       3   
with                                1  2 1   3   3  18   4   4   0   0   0    64     393   
richly                              1  2 1   4   4  23   6   6   0   0   0    65       2   
coloured                            1  2 1   5   5  30   8   8   0   0   0    66       1   
velvet                              1  2 1   6   6  39   6   6   0   0   0    67       1   
coats,                              1  2 1   7   7  46   6   5   2   0   1    68       2   
looking                             1  2 1   8   8  53   7   7   0   0   0    69      13   
like                                1  2 1   9   9  61   4   4   0   0   0    70      99   
something                           1  2 1  10  10  66   9   9   0   0   0    71      29   
between                             1  2 2   1  11   0   7   7   0   0   0    72      42   
a                                   1  2 2   2  12   8   1   1   0   0   0    73    1434   
giant                               1  2 2   3  13  10   5   5   0   0   0    74       7   
lizard                              1  2 2   4  14  16   6   6   0   0   0    75       3   
and                                 1  2 2   5  15  23   3   3   0   0   0    76    1283   
a                                   1  2 2   6  16  27   1   1   0   0   0    77    1434   
miniature                           1  2 2   7  17  29   9   9   0   0   0    78       1   
dinosaur,                           1  2 2   8  18  39   9   8   2   0   1    79       3   
and                                 1  2 2   9  19  49   3   3   0   0   0    80    1283   
found                               1  2 2  10  20  53   5   5   0   0   0    81      29   
nowhere                             1  2 2  11  21  59   7   7   0   0   0    82       6   
else                                1  2 2  12  22  67   4   4   0   0   0    83       9   
on                                  1  2 2  13  23  72   2   2   0   0   0    84     417   
earth                               1  2 2  14  24  75   5   5   0   0   0    85       8   
except                              1  2 3   1  25   0   6   6   0   0   0    86       4   
here                                1  2 3   2  26   7   4   4   0   0   0    87      29   
in                                  1  2 3   3  27  12   2   2   0   0   0    88    1091   
the                                 1  2 3   4  28  15   3   3   0   0   0    89    3511   
Galapagos.                          1  2 3   5  29  19  10   9   1   0   1    90       7   
A                                   1  2 3   6  30  34   1   1   0   0   0    91    1434   
little                              1  2 3   7  31  36   6   6   0   0   0    92      33   
further                             1  2 3   8  32  43   7   7   0   0   0    93       9   
on                                  1  2 3   9  33  51   2   2   0   0   0    94     417   
were                                1  2 3  10  34  54   4   4   0   0   0    95     106   
the                                 1  2 3  11  35  59   3   3   0   0   0    96    3511   
blue-footed                         1  2 3  12  36  63  11  11   0   0   0    97     -99   
boobies,                            1  2 4   1  37   0   8   7   2   0   1    98       1   
birds                               1  2 4   2  38   9   5   5   0   0   0    99       8   
with                                1  2 4   3  39  15   4   4   0   0   0   100     393   
brilliant                           1  2 4   4  40  20   9   9   0   0   0   101       7   
china-blue                          1  2 4   5  41  30  10  10   0   0   0   102     -99   
feet,                               1  2 4   6  42  41   5   4   2   0   1   103       9   
again                               1  2 4   7  43  47   5   5   0   0   0   104      28   
unique.                             1  2 4   8  44  53   7   6   1   0   1   105       7   
And                                 1  2 4   9  45  61   3   3   0   0   0   106    1283   
then                                1  2 4  10  46  65   4   4   0   0   0   107      71   
there                               1  2 4  11  47  70   5   5   0   0   0   108     189   
were                                1  2 4  12  48  76   4   4   0   0   0   109     106   
the                                 1  2 5   1  49   0   3   3   0   0   0   110    3511   
flightless                          1  2 5   2  50   4  10  10   0   0   0   111       1   
cormorants,                         1  2 5   3  51  15  11  10   2   0   1   112       1   
birds                               1  2 5   4  52  27   5   5   0   0   0   113       8   
with                                1  2 5   5  53  33   4   4   0   0   0   114     393   
vestigial                           1  2 5   6  54  38   9   9   0   0   0   115       1   
wings                               1  2 5   7  55  48   5   5   0   0   0   116       2   
who,                                1  2 5   8  56  54   4   3   2   0   1   117     157   
over                                1  2 5   9  57  59   4   4   0   0   0   118      76   
the                                 1  2 5  10  58  64   3   3   0   0   0   119    3511   
generations,                        1  2 5  11  59  68  12  11   2   0   1   120       2   
have                                1  3 1   1   1   0   4   4   0   0   0   121     361   
lost                                1  3 1   2   2   5   4   4   0   0   0   122      11   
the                                 1  3 1   3   3  10   3   3   0   0   0   123    3511   
ability                             1  3 1   4   4  14   7   7   0   0   0   124       9   
to                                  1  3 1   5   5  22   2   2   0   0   0   125    1597   
fly                                 1  3 1   6   6  25   3   3   0   0   0   126       4   
because                             1  3 1   7   7  29   7   7   0   0   0   127      78   
the                                 1  3 1   8   8  37   3   3   0   0   0   128    3511   
nutrients                           1  3 1   9   9  41   9   9   0   0   0   129       1   
at                                  1  3 1  10  10  51   2   2   0   0   0   130     269   
the                                 1  3 1  11  11  54   3   3   0   0   0   131    3511   
shoreline                           1  3 1  12  12  58   9   9   0   0   0   132       2   
are                                 1  3 1  13  13  68   3   3   0   0   0   133     351   
so                                  1  3 1  14  14  72   2   2   0   0   0   134     154   
rich                                1  3 1  15  15  75   4   4   0   0   0   135       4   
they                                1  3 2   1  16   0   4   4   0   0   0   136     258   
have                                1  3 2   2  17   5   4   4   0   0   0   137     361   
no                                  1  3 2   3  18  10   2   2   0   0   0   138     117   
need                                1  3 2   4  19  13   4   4   0   0   0   139      36   
to                                  1  3 2   5  20  18   2   2   0   0   0   140    1597   
leave.                              1  3 2   6  21  21   6   5   1   0   1   141      11   
The                                 1  3 2   7  22  32   3   3   0   0   0   142    3511   
island                              1  3 2   8  23  36   6   6   0   0   0   143       8   
of                                  1  3 2   9  24  43   2   2   0   0   0   144    1757   
Fernandina                          1  3 2  10  25  46  10  10   0   0   0   145       2   
lies                                1  3 2  11  26  57   4   4   0   0   0   146      14   
at                                  1  3 2  12  27  62   2   2   0   0   0   147     269   
the                                 1  3 2  13  28  65   3   3   0   0   0   148    3511   
far                                 1  3 2  14  29  69   3   3   0   0   0   149      39   
western                             1  3 2  15  30  73   7   7   0   0   0   150       3   
edge                                1  3 3   1  31   0   4   4   0   0   0   151       3   
of                                  1  3 3   2  32   5   2   2   0   0   0   152    1757   
the                                 1  3 3   3  33   8   3   3   0   0   0   153    3511   
Galapagos                           1  3 3   4  34  12   9   9   0   0   0   154       7   
archipelago,                        1  3 3   5  35  22  12  11   2   0   1   155       1   
dominated                           1  3 3   6  36  35   9   9   0   0   0   156       3   
by                                  1  3 3   7  37  45   2   2   0   0   0   157     252   
a                                   1  3 3   8  38  48   1   1   0   0   0   158    1434   
volcano                             1  3 3   9  39  50   7   7   0   0   0   159       1   
that                                1  3 3  10  40  58   4   4   0   0   0   160     871   
last                                1  3 3  11  41  63   4   4   0   0   0   161      73   
erupted                             1  3 3  12  42  68   7   7   0   0   0   162       1   
only                                1  3 3  13  43  76   4   4   0   0   0   163      97   
six                                 1  3 4   1  44   0   3   3   0   0   0   164      13   
years                               1  3 4   2  45   4   5   5   0   0   0   165     104   
ago,                                1  3 4   3  46  10   4   3   2   0   1   166      29   
and                                 1  3 4   4  47  15   3   3   0   0   0   167    1283   
home                                1  3 4   5  48  19   4   4   0   0   0   168      19   
to                                  1  3 4   6  49  24   2   2   0   0   0   169    1597   
some                                1  3 4   7  50  27   4   4   0   0   0   170      86   
of                                  1  3 4   8  51  32   2   2   0   0   0   171    1757   
the                                 1  3 4   9  52  35   3   3   0   0   0   172    3511   
most                                1  3 4  10  53  39   4   4   0   0   0   173      93   
remarkable                          1  3 4  11  54  44  10  10   0   0   0   174       4   
wildlife                            1  3 4  12  55  55   8   8   0   0   0   175       5   
in                                  1  3 4  13  56  64   2   2   0   0   0   176    1091   
the                                 1  3 4  14  57  67   3   3   0   0   0   177    3511   
world.                              1  3 4  15  58  71   6   5   1   0   1   178      60   
It                                  1  3 4  16  59  78   2   2   0   0   0   179     544   
was                                 1  3 5   1  60   0   3   3   0   0   0   180     383   
late                                1  3 5   2  61   4   4   4   0   0   0   181      11   
afternoon                           1  3 5   3  62   9   9   9   0   0   0   182       4   
on                                  1  3 5   4  63  19   2   2   0   0   0   183     417   
one                                 1  3 5   5  64  22   3   3   0   0   0   184     176   
of                                  1  3 5   6  65  26   2   2   0   0   0   185    1757   
the                                 1  3 5   7  66  29   3   3   0   0   0   186    3511   
last                                1  3 5   8  67  33   4   4   0   0   0   187      73   
days                                1  3 5   9  68  38   4   4   0   0   0   188      28   
of                                  1  3 5  10  69  43   2   2   0   0   0   189    1757   
the                                 1  3 5  11  70  46   3   3   0   0   0   190    3511   
year,                               1  3 5  12  71  50   5   4   2   0   1   191      51   
and                                 1  3 5  13  72  56   3   3   0   0   0   192    1283   
we                                  1  3 5  14  73  60   2   2   0   0   0   193     179   
had                                 1  3 5  15  74  63   3   3   0   0   0   194     130   
come                                1  3 5  16  75  67   4   4   0   0   0   195      37   
ashore                              1  3 5  17  76  72   6   6   0   0   0   196       3   
to                                  1  4 1   1   1   0   2   2   0   0   0   197    1597   
scramble                            1  4 1   2   2   3   8   8   0   0   0   198     -99   
round                               1  4 1   3   3  12   5   5   0   0   0   199      11   
the                                 1  4 1   4   4  18   3   3   0   0   0   200    3511   
rough                               1  4 1   5   5  22   5   5   0   0   0   201       2   
dark                                1  4 1   6   6  28   4   4   0   0   0   202       2   
lava                                1  4 1   7   7  33   4   4   0   0   0   203     -99   
rocks                               1  4 1   8   8  38   5   5   0   0   0   204       1   
of                                  1  4 1   9   9  44   2   2   0   0   0   205    1757   
Punta                               1  4 1  10  10  47   5   5   0   0   0   206       1   
Espinosa                            1  4 1  11  11  53   8   8   0   0   0   207       1   
on                                  1  4 1  12  12  62   2   2   0   0   0   208     417   
the                                 1  4 1  13  13  65   3   3   0   0   0   209    3511   
island.                             1  4 1  14  14  69   7   6   1   0   1   210       8   
In                                  1  4 1  15  15  77   2   2   0   0   0   211    1091   
the                                 1  4 2   1  16   0   3   3   0   0   0   212    3511   
golden                              1  4 2   2  17   4   6   6   0   0   0   213       7   
afternoon                           1  4 2   3  18  11   9   9   0   0   0   214       4   
light,                              1  4 2   4  19  21   6   5   2   0   1   215      11   
with                                1  4 2   5  20  28   4   4   0   0   0   216     393   
the                                 1  4 2   6  21  33   3   3   0   0   0   217    3511   
moon                                1  4 2   7  22  37   4   4   0   0   0   218       1   
rising                              1  4 2   8  23  42   6   6   0   0   0   219       5   
above                               1  4 2   9  24  49   5   5   0   0   0   220       7   
the                                 1  4 2  10  25  55   3   3   0   0   0   221    3511   
volcanoes                           1  4 2  11  26  59   9   9   0   0   0   222       1   
on                                  1  4 2  12  27  69   2   2   0   0   0   223     417   
Isabela                             1  4 2  13  28  72   7   7   0   0   0   224       1   
Island                              1  4 3   1  29   0   6   6   0   0   0   225       8   
across                              1  4 3   2  30   7   6   6   0   0   0   226      28   
the                                 1  4 3   3  31  14   3   3   0   0   0   227    3511   
strait,                             1  4 3   4  32  18   7   6   2   0   1   228       1   
we                                  1  4 3   5  33  26   2   2   0   0   0   229     179   
could                               1  4 3   6  34  29   5   5   0   0   0   230      84   
be                                  1  4 3   7  35  35   2   2   0   0   0   231     423   
forgiven                            1  4 3   8  36  38   8   8   0   0   0   232       2   
for                                 1  4 3   9  37  47   3   3   0   0   0   233     519   
thinking                            1  4 3  10  38  51   8   8   0   0   0   234      10   
that                                1  4 3  11  39  60   4   4   0   0   0   235     871   
we                                  1  4 3  12  40  65   2   2   0   0   0   236     179   
were                                1  4 3  13  41  68   4   4   0   0   0   237     106   
guests                              1  4 3  14  42  73   6   6   0   0   0   238       3   
in                                  1  4 4   1  43   0   2   2   0   0   0   239    1091   
paradise.                           1  4 4   2  44   3   9   8   1   0   1   240       2   
The                                 1  4 4   3  45  17   3   3   0   0   0   241    3511   
creatures                           1  4 4   4  46  21   9   9   0   0   0   242       3   
you                                 1  4 4   5  47  31   3   3   0   0   0   243     179   
see                                 1  4 4   6  48  35   3   3   0   0   0   244      41   
in                                  1  4 4   7  49  39   2   2   0   0   0   245    1091   
the                                 1  4 4   8  50  42   3   3   0   0   0   246    3511   
Galapagos                           1  4 4   9  51  46   9   9   0   0   0   247       7   
are                                 1  4 4  10  52  56   3   3   0   0   0   248     351   
remarkable                          1  4 4  11  53  60  10  10   0   0   0   249       4   
in                                  1  4 4  12  54  71   2   2   0   0   0   250    1091   
their                               1  4 4  13  55  74   5   5   0   0   0   251     225   
rarity.                             1  4 5   1  56   0   7   6   1   0   1   252       2   
They                                1  4 5   2  57   8   4   4   0   0   0   253     258   
are                                 1  4 5   3  58  13   3   3   0   0   0   254     351   
even                                1  4 5   4  59  17   4   4   0   0   0   255      84   
more                                1  4 5   5  60  22   4   4   0   0   0   256     168   
so                                  1  4 5   6  61  27   2   2   0   0   0   257     154   
for                                 1  4 5   7  62  30   3   3   0   0   0   258     519   
their                               1  4 5   8  63  34   5   5   0   0   0   259     225   
lack                                1  4 5   9  64  40   4   4   0   0   0   260       7   
of                                  1  4 5  10  65  45   2   2   0   0   0   261    1757   
fear.                               1  4 5  11  66  48   5   4   1   0   1   262       9   
They                                1  4 5  12  67  54   4   4   0   0   0   263     258   
don't                               1  4 5  13  68  59   5   5   8   0   0   264     -99   
run                                 1  4 5  14  69  65   3   3   0   0   0   265      20   
away.                               1  4 5  15  70  69   5   4   1   0   1   266      27   
They                                1  4 5  16  71  75   4   4   0   0   0   267     258   
carry                               1  5 1   1   1   0   5   5   0   0   0   268       6   
on                                  1  5 1   2   2   6   2   2   0   0   0   269     417   
basking                             1  5 1   3   3   9   7   7   0   0   0   270       2   
or                                  1  5 1   4   4  17   2   2   0   0   0   271     194   
playing                             1  5 1   5   5  20   7   7   0   0   0   272       6   
or                                  1  5 1   6   6  28   2   2   0   0   0   273     194   
mating                              1  5 1   7   7  31   6   6   0   0   0   274       2   
or                                  1  5 1   8   8  38   2   2   0   0   0   275     194   
incubating                          1  5 1   9   9  41  10  10   0   0   0   276       1   
their                               1  5 1  10  10  52   5   5   0   0   0   277     225   
eggs                                1  5 1  11  11  58   4   4   0   0   0   278       1   
or                                  1  5 1  12  12  63   2   2   0   0   0   279     194   
fighting                            1  5 1  13  13  66   8   8   0   0   0   280       2   
for                                 1  5 1  14  14  75   3   3   0   0   0   281     519   
territory                           1  5 2   1  15   0   9   9   0   0   0   282       3   
with                                1  5 2   2  16  10   4   4   0   0   0   283     393   
blissful                            1  5 2   3  17  15   8   8   0   0   0   284       1   
disregard                           1  5 2   4  18  24   9   9   0   0   0   285       2   
for                                 1  5 2   5  19  34   3   3   0   0   0   286     519   
human                               1  5 2   6  20  38   5   5   0   0   0   287      25   
beings.                             1  5 2   7  21  44   7   6   1   0   1   288       4   
It                                  1  5 2   8  22  52   2   2   0   0   0   289     544   
is                                  1  5 2   9  23  55   2   2   0   0   0   290     717   
as                                  1  5 2  10  24  58   2   2   0   0   0   291     422   
if                                  1  5 2  11  25  61   2   2   0   0   0   292     150   
you                                 1  5 2  12  26  64   3   3   0   0   0   293     179   
are                                 1  5 2  13  27  68   3   3   0   0   0   294     351   
walking                             1  5 2  14  28  72   7   7   0   0   0   295       5   
into                                1  5 3   1  29   0   4   4   0   0   0   296      82   
a                                   1  5 3   2  30   5   1   1   0   0   0   297    1434   
David                               1  5 3   3  31   7   5   5   0   0   0   298      12   
Attenborough                        1  5 3   4  32  13  12  12   0   0   0   299       1   
programme,                          1  5 3   5  33  26  10   9   2   0   1   300       8   
and                                 1  5 3   6  34  37   3   3   0   0   0   301    1283   
finding                             1  5 3   7  35  41   7   7   0   0   0   302       9   
that                                1  5 3   8  36  49   4   4   0   0   0   303     871   
the                                 1  5 3   9  37  54   3   3   0   0   0   304    3511   
real                                1  5 3  10  38  58   4   4   0   0   0   305      37   
thing                               1  5 3  11  39  63   5   5   0   0   0   306      24   
is                                  1  5 3  12  40  69   2   2   0   0   0   307     717   
even                                1  5 3  13  41  72   4   4   0   0   0   308      84   
better                              1  5 4   1  42   0   6   6   0   0   0   309      26   
than                                1  5 4   2  43   7   4   4   0   0   0   310     123   
you                                 1  5 4   3  44  12   3   3   0   0   0   311     179   
ever                                1  5 4   4  45  16   4   4   0   0   0   312      38   
imagined.                           1  5 4   5  46  21   9   8   1   0   1   313       2   
The                                 1  5 4   6  47  31   3   3   0   0   0   314    3511   
closeness                           1  5 4   7  48  35   9   9   0   0   0   315       1   
of                                  1  5 4   8  49  45   2   2   0   0   0   316    1757   
the                                 1  5 4   9  50  48   3   3   0   0   0   317    3511   
living                              1  5 4  10  51  52   6   6   0   0   0   318      10   
natural                             1  5 4  11  52  59   7   7   0   0   0   319       9   
world,                              1  5 4  12  53  67   6   5   2   0   1   320      60   
in                                  1  5 4  13  54  74   2   2   0   0   0   321    1091   
this                                1  5 5   1  55   0   4   4   0   0   0   322     293   
environment                         1  5 5   2  56   5  11  11   0   0   0   323      10   
of                                  1  5 5   3  57  17   2   2   0   0   0   324    1757   
volcanic                            1  5 5   4  58  20   8   8   0   0   0   325       1   
rock                                1  5 5   5  59  29   4   4   0   0   0   326       3   
and                                 1  5 5   6  60  34   3   3   0   0   0   327    1283   
sweeping                            1  5 5   7  61  38   8   8   0   0   0   328       2   
beaches                             1  5 5   8  62  47   7   7   0   0   0   329       2   
and                                 1  5 5   9  63  55   3   3   0   0   0   330    1283   
sparse                              1  5 5  10  64  59   6   6   0   0   0   331       2   
vegetation,                         1  5 5  11  65  66  11  10   2   0   1   332       2   
makes                               1  6 1   1   1   0   5   5   0   0   0   333      14   
the                                 1  6 1   2   2   6   3   3   0   0   0   334    3511   
Galapagos                           1  6 1   3   3  10   9   9   0   0   0   335       7   
experience                          1  6 1   4   4  20  10  10   0   0   0   336      17   
special.                            1  6 1   5   5  31   8   7   1   0   1   337      10   
The                                 1  6 1   6   6  44   3   3   0   0   0   338    3511   
colours                             1  6 1   7   7  48   7   7   0   0   0   339       2   
help,                               1  6 1   8   8  56   5   4   2   0   1   340      21   
too.                                1  6 1   9   9  62   4   3   1   0   1   341      56   
The                                 1  6 1  10  10  67   3   3   0   0   0   342    3511   
intense                             1  6 1  11  11  71   7   7   0   0   0   343       2   
black                               1  6 2   1  12   0   5   5   0   0   0   344      10   
of                                  1  6 2   2  13   6   2   2   0   0   0   345    1757   
the                                 1  6 2   3  14   9   3   3   0   0   0   346    3511   
rock,                               1  6 2   4  15  13   5   4   2   0   1   347       3   
the                                 1  6 2   5  16  19   3   3   0   0   0   348    3511   
startling                           1  6 2   6  17  23   9   9   0   0   0   349       1   
blue                                1  6 2   7  18  33   4   4   0   0   0   350       3   
of                                  1  6 2   8  19  38   2   2   0   0   0   351    1757   
sea                                 1  6 2   9  20  41   3   3   0   0   0   352       9   
and                                 1  6 2  10  21  45   3   3   0   0   0   353    1283   
sky,                                1  6 2  11  22  49   4   3   2   0   1   354       4   
the                                 1  6 2  12  23  54   3   3   0   0   0   355    3511   
crimson                             1  6 2  13  24  58   7   7   0   0   0   356       1   
of                                  1  6 2  14  25  66   2   2   0   0   0   357    1757   
the                                 1  6 2  15  26  69   3   3   0   0   0   358    3511   
mating                              1  6 2  16  27  73   6   6   0   0   0   359       2   
frigate-birds,                      1  6 3   1  28   0  14  13   2   0   1   360     -99   
the                                 1  6 3   2  29  15   3   3   0   0   0   361    3511   
yellow                              1  6 3   3  30  19   6   6   0   0   0   362       4   
of                                  1  6 3   4  31  26   2   2   0   0   0   363    1757   
the                                 1  6 3   5  32  29   3   3   0   0   0   364    3511   
warblers,                           1  6 3   6  33  33   9   8   2   0   1   365       1   
the                                 1  6 3   7  34  43   3   3   0   0   0   366    3511   
brilliant                           1  6 3   8  35  47   9   9   0   0   0   367       7   
orange                              1  6 3   9  36  57   6   6   0   0   0   368       2   
of                                  1  6 3  10  37  64   2   2   0   0   0   369    1757   
the                                 1  6 3  11  38  67   3   3   0   0   0   370    3511   
American                            1  6 3  12  39  71   8   8   0   0   0   371      16   
oyster-catchers,                    1  6 4   1  40   0  16  15   2   0   1   372     -99   
the                                 1  6 4   2  41  17   3   3   0   0   0   373    3511   
glistening                          1  6 4   3  42  21  10  10   0   0   0   374       1   
silver                              1  6 4   4  43  32   6   6   0   0   0   375       5   
of                                  1  6 4   5  44  39   2   2   0   0   0   376    1757   
hundreds                            1  6 4   6  45  42   8   8   0   0   0   377       6   
of                                  1  6 4   7  46  51   2   2   0   0   0   378    1757   
dolphins                            1  6 4   8  47  54   8   8   0   0   0   379       1   
swooping                            1  6 4   9  48  63   8   8   0   0   0   380       1   
round                               1  6 4  10  49  72   5   5   0   0   0   381      11   
your                                1  6 5   1  50   0   4   4   0   0   0   382      65   
ship                                1  6 5   2  51   5   4   4   0   0   0   383       2   
in                                  1  6 5   3  52  10   2   2   0   0   0   384    1091   
the                                 1  6 5   4  53  13   3   3   0   0   0   385    3511   
dawn                                1  6 5   5  54  17   4   4   0   0   0   386       3   
light.                              1  6 5   6  55  22   6   5   1   0   1   387      11   
We                                  1  6 5   7  56  33   2   2   0   0   0   388     179   
spent                               1  6 5   8  57  36   5   5   0   0   0   389      15   
eight                               1  6 5   9  58  42   5   5   0   0   0   390       6   
days                                1  6 5  10  59  48   4   4   0   0   0   391      28   
in                                  1  6 5  11  60  53   2   2   0   0   0   392    1091   
all,                                1  6 5  12  61  56   4   3   2   0   1   393     167   
aboard                              1  6 5  13  62  61   6   6   0   0   0   394       2   
a                                   1  6 5  14  63  68   1   1   0   0   0   395    1434   
boat                                1  6 5  15  64  70   4   4   0   0   0   396       8   
called                              1  7 1   1   1   0   6   6   0   0   0   397      22   
Tropic                              1  7 1   2   2   7   6   6   0   0   0   398       1   
Sun,                                1  7 1   3   3  14   4   3   2   0   1   399       2   
visiting                            1  7 1   4   4  19   8   8   0   0   0   400       4   
all                                 1  7 1   5   5  28   3   3   0   0   0   401     167   
parts                               1  7 1   6   6  32   5   5   0   0   0   402       7   
of                                  1  7 1   7   7  38   2   2   0   0   0   403    1757   
the                                 1  7 1   8   8  41   3   3   0   0   0   404    3511   
islands.                            1  7 1   9   9  45   8   7   1   0   1   405       7   
We                                  1  7 1  10  10  54   2   2   0   0   0   406     179   
lived,                              1  7 1  11  11  57   6   5   2   0   1   407       6   
ate                                 1  7 1  12  12  64   3   3   0   0   0   408       2   
and                                 1  7 1  13  13  68   3   3   0   0   0   409    1283   
slept                               1  7 1  14  14  72   5   5   0   0   0   410       1   
on                                  1  7 1  15  15  78   2   2   0   0   0   411     417   
the                                 1  7 2   1  16   0   3   3   0   0   0   412    3511   
boat                                1  7 2   2  17   4   4   4   0   0   0   413       8   
and                                 1  7 2   3  18   9   3   3   0   0   0   414    1283   
went                                1  7 2   4  19  13   4   4   0   0   0   415      13   
ashore                              1  7 2   5  20  18   6   6   0   0   0   416       3   
two                                 1  7 2   6  21  25   3   3   0   0   0   417      43   
or                                  1  7 2   7  22  29   2   2   0   0   0   418     194   
three                               1  7 2   8  23  32   5   5   0   0   0   419      28   
times                               1  7 2   9  24  38   5   5   0   0   0   420      23   
a                                   1  7 2  10  25  44   1   1   0   0   0   421    1434   
day,                                1  7 2  11  26  46   4   3   2   0   1   422      35   
to                                  1  7 2  12  27  51   2   2   0   0   0   423    1597   
walk                                1  7 2  13  28  54   4   4   0   0   0   424       5   
the                                 1  7 2  14  29  59   3   3   0   0   0   425    3511   
trails,                             1  7 2  15  30  63   7   6   2   0   1   426       3   
see                                 1  7 2  16  31  71   3   3   0   0   0   427      41   
the                                 1  7 2  17  32  75   3   3   0   0   0   428    3511   
wildlife,                           1  7 3   1  33   0   9   8   2   0   1   429       5   
and                                 1  7 3   2  34  10   3   3   0   0   0   430    1283   
snorkel                             1  7 3   3  35  14   7   7   0   0   0   431       1   
in                                  1  7 3   4  36  22   2   2   0   0   0   432    1091   
the                                 1  7 3   5  37  25   3   3   0   0   0   433    3511   
sea.                                1  7 3   6  38  29   4   3   1   0   1   434       9   
The                                 1  7 3   7  39  34   3   3   0   0   0   435    3511   
boat                                1  7 3   8  40  38   4   4   0   0   0   436       8   
was                                 1  7 3   9  41  43   3   3   0   0   0   437     383   
hardly                              1  7 3  10  42  47   6   6   0   0   0   438      11   
the                                 1  7 3  11  43  54   3   3   0   0   0   439    3511   
most                                1  7 3  12  44  58   4   4   0   0   0   440      93   
luxurious                           1  7 3  13  45  63   9   9   0   0   0   441       3   
experience                          1  7 4   1  46   0  10  10   0   0   0   442      17   
we'd                                1  7 4   2  47  11   4   4   8   0   0   443     -99   
ever                                1  7 4   3  48  16   4   4   0   0   0   444      38   
